,id,lat,lon,rsrq,group,order
110677,110678,35.01759038,128.7522802,-98,27670,-196
110700,110701,35.02659829,128.7522802,-97,27676,-97
110701,110702,35.02209433,128.7522802,-97,27676,-194
110704,110705,35.02659829,128.7465164,-92,27677,-92
110705,110706,35.02209433,128.7465164,-92,27677,-184
110706,110707,35.02209433,128.7522802,-92,27677,-276
110707,110708,35.02659829,128.7522802,-92,27677,-368
110972,110973,34.84193611,128.4525622,-77,27744,-77
110973,110974,34.83743216,128.4525622,-77,27744,-154
110974,110975,34.83743216,128.458326,-77,27744,-231
110975,110976,34.84193611,128.458326,-77,27744,-308
111000,111001,34.84644007,128.458326,-81,27751,-81
111001,111002,34.84193611,128.458326,-81,27751,-162
111002,111003,34.84193611,128.4640898,-81,27751,-243
111003,111004,34.84644007,128.4640898,-81,27751,-324
111800,111801,34.84193611,128.4698536,-77,27951,-77
111801,111802,34.83743216,128.4698536,-77,27951,-154
111802,111803,34.83743216,128.4756174,-77,27951,-231
111803,111804,34.84193611,128.4756174,-77,27951,-308
111812,111813,34.83743216,128.4698536,-78,27954,-78
111813,111814,34.8329282,128.4698536,-78,27954,-156
111814,111815,34.8329282,128.4756174,-78,27954,-234
111815,111816,34.83743216,128.4756174,-78,27954,-312
111892,111893,34.81491238,128.4813813,-75,27974,-75
111893,111894,34.81040842,128.4813813,-75,27974,-150
111894,111895,34.81040842,128.4871451,-75,27974,-225
111895,111896,34.81491238,128.4871451,-75,27974,-300
111912,111913,34.81040842,128.4813813,-59,27979,-59
111913,111914,34.80590447,128.4813813,-59,27979,-118
111914,111915,34.80590447,128.4871451,-59,27979,-177
111915,111916,34.81040842,128.4871451,-59,27979,-236
111976,111977,34.81040842,128.4756174,-73,27995,-73
111977,111978,34.80590447,128.4756174,-73,27995,-146
111978,111979,34.80590447,128.4813813,-73,27995,-219
111979,111980,34.81040842,128.4813813,-73,27995,-292
112060,112061,34.81491238,128.4756174,-59,28016,-59
112061,112062,34.81040842,128.4756174,-59,28016,-118
112062,112063,34.81040842,128.4813813,-59,28016,-177
112063,112064,34.81491238,128.4813813,-59,28016,-236
112100,112101,34.84644007,128.4698536,-74,28026,-74
112101,112102,34.84193611,128.4698536,-74,28026,-148
112102,112103,34.84193611,128.4756174,-74,28026,-222
112103,112104,34.84644007,128.4756174,-74,28026,-296
112108,112109,34.77437678,128.5217279,-87,28028,-87
112109,112110,34.76987282,128.5217279,-87,28028,-174
112110,112111,34.76987282,128.5274917,-87,28028,-261
112111,112112,34.77437678,128.5274917,-87,28028,-348
112112,112113,34.86445589,128.458326,-73,28029,-73
112113,112114,34.85995193,128.458326,-73,28029,-146
112114,112115,34.85995193,128.4640898,-73,28029,-219
112115,112116,34.86445589,128.4640898,-73,28029,-292
112116,112117,34.86895985,128.458326,-73,28030,-73
112117,112118,34.86445589,128.458326,-73,28030,-146
112118,112119,34.86445589,128.4640898,-73,28030,-219
112119,112120,34.86895985,128.4640898,-73,28030,-292
112120,112121,34.86895985,128.4525622,-88,28031,-88
112121,112122,34.86445589,128.4525622,-88,28031,-176
112122,112123,34.86445589,128.458326,-88,28031,-264
112123,112124,34.86895985,128.458326,-88,28031,-352
112128,112129,34.8734638,128.4525622,-77,28033,-77
112129,112130,34.86895985,128.4525622,-77,28033,-154
112130,112131,34.86895985,128.458326,-77,28033,-231
112131,112132,34.8734638,128.458326,-77,28033,-308
112268,112269,34.81491238,128.4929089,-68,28068,-68
112269,112270,34.81040842,128.4929089,-68,28068,-136
112270,112271,34.81040842,128.4986727,-68,28068,-204
112271,112272,34.81491238,128.4986727,-68,28068,-272
112272,112273,34.81040842,128.4929089,-66,28069,-66
112273,112274,34.80590447,128.4929089,-66,28069,-132
112274,112275,34.80590447,128.4986727,-66,28069,-198
112275,112276,34.81040842,128.4986727,-66,28069,-264
112292,112293,34.79689656,128.4871451,-81,28074,-81
112293,112294,34.7923926,128.4871451,-81,28074,-162
112294,112295,34.7923926,128.4929089,-81,28074,-243
112295,112296,34.79689656,128.4929089,-81,28074,-324
112332,112333,34.80590447,128.4986727,-69,28084,-69
112333,112334,34.80140051,128.4986727,-69,28084,-138
112334,112335,34.80140051,128.5044365,-69,28084,-207
112335,112336,34.80590447,128.5044365,-69,28084,-276
112732,112733,35.09866157,128.7176974,-82,28184,-82
112733,112734,35.09415762,128.7176974,-82,28184,-164
112734,112735,35.09415762,128.7234612,-82,28184,-246
112735,112736,35.09866157,128.7234612,-82,28184,-328
112736,112737,35.09866157,128.7119336,-71,28185,-71
112737,112738,35.09415762,128.7119336,-71,28185,-142
112738,112739,35.09415762,128.7176974,-71,28185,-213
112739,112740,35.09866157,128.7176974,-71,28185,-284
113204,113205,35.06262993,128.7176974,-92,28302,-92
113205,113206,35.05812598,128.7176974,-92,28302,-184
113206,113207,35.05812598,128.7234612,-92,28302,-276
113207,113208,35.06262993,128.7234612,-92,28302,-368
113292,113293,34.8329282,128.429507,-70,28324,-70
113293,113294,34.82842425,128.429507,-70,28324,-140
113294,113295,34.82842425,128.4352708,-70,28324,-210
113295,113296,34.8329282,128.4352708,-70,28324,-280
113304,113305,35.07163784,128.7234612,-90,28327,-90
113305,113306,35.06713389,128.7234612,-90,28327,-180
113306,113307,35.06713389,128.729225,-90,28327,-270
113307,113308,35.07163784,128.729225,-90,28327,-360
113340,113341,35.00858247,128.6658231,-87,28336,-87
113341,113342,35.00407851,128.6658231,-87,28336,-174
113342,113343,35.00407851,128.6715869,-87,28336,-261
113343,113344,35.00858247,128.6715869,-87,28336,-348
113380,113381,34.80140051,128.4467984,-75,28346,-75
113381,113382,34.79689656,128.4467984,-75,28346,-150
113382,113383,34.79689656,128.4525622,-75,28346,-225
113383,113384,34.80140051,128.4525622,-75,28346,-300
113392,113393,34.79689656,128.4467984,-79,28349,-79
113393,113394,34.7923926,128.4467984,-79,28349,-158
113394,113395,34.7923926,128.4525622,-79,28349,-237
113395,113396,34.79689656,128.4525622,-79,28349,-316
113396,113397,34.7923926,128.4525622,-74,28350,-74
113397,113398,34.78788865,128.4525622,-74,28350,-148
113398,113399,34.78788865,128.458326,-74,28350,-222
113399,113400,34.7923926,128.458326,-74,28350,-296
113412,113413,34.78788865,128.4525622,-72,28354,-72
113413,113414,34.78338469,128.4525622,-72,28354,-144
113414,113415,34.78338469,128.458326,-72,28354,-216
113415,113416,34.78788865,128.458326,-72,28354,-288
113436,113437,34.78338469,128.458326,-84,28360,-84
113437,113438,34.77888074,128.458326,-84,28360,-168
113438,113439,34.77888074,128.4640898,-84,28360,-252
113439,113440,34.78338469,128.4640898,-84,28360,-336
114972,114973,34.77888074,128.458326,-82,28744,-82
114973,114974,34.77437678,128.458326,-82,28744,-164
114974,114975,34.77437678,128.4640898,-82,28744,-246
114975,114976,34.77888074,128.4640898,-82,28744,-328
114980,114981,34.77888074,128.4525622,-84,28746,-84
114981,114982,34.77437678,128.4525622,-84,28746,-168
114982,114983,34.77437678,128.458326,-84,28746,-252
114983,114984,34.77888074,128.458326,-84,28746,-336
114996,114997,34.77437678,128.4525622,-74,28750,-74
114997,114998,34.76987282,128.4525622,-74,28750,-148
114998,114999,34.76987282,128.458326,-74,28750,-222
114999,115000,34.77437678,128.458326,-74,28750,-296
115012,115013,34.76987282,128.4525622,-74,28754,-74
115013,115014,34.76536887,128.4525622,-74,28754,-148
115014,115015,34.76536887,128.458326,-74,28754,-222
115015,115016,34.76987282,128.458326,-74,28754,-296
115024,115025,34.76987282,128.458326,-72,28757,-72
115025,115026,34.76536887,128.458326,-72,28757,-144
115026,115027,34.76536887,128.4640898,-72,28757,-216
115027,115028,34.76987282,128.4640898,-72,28757,-288
115032,115033,34.76536887,128.458326,-71,28759,-71
115033,115034,34.76086491,128.458326,-71,28759,-142
115034,115035,34.76086491,128.4640898,-71,28759,-213
115035,115036,34.76536887,128.4640898,-71,28759,-284
115040,115041,34.76086491,128.458326,-71,28761,-71
115041,115042,34.75636096,128.458326,-71,28761,-142
115042,115043,34.75636096,128.4640898,-71,28761,-213
115043,115044,34.76086491,128.4640898,-71,28761,-284
115048,115049,34.75636096,128.458326,-76,28763,-76
115049,115050,34.751857,128.458326,-76,28763,-152
115050,115051,34.751857,128.4640898,-76,28763,-228
115051,115052,34.75636096,128.4640898,-76,28763,-304
117204,117205,35.00407851,128.7176974,-96,29302,-96
117205,117206,34.99957455,128.7176974,-96,29302,-192
117206,117207,34.99957455,128.7234612,-96,29302,-288
117207,117208,35.00407851,128.7234612,-96,29302,-384
117212,117213,34.99957455,128.7176974,-94,29304,-94
117213,117214,34.9950706,128.7176974,-94,29304,-188
117214,117215,34.9950706,128.7234612,-94,29304,-282
117215,117216,34.99957455,128.7234612,-94,29304,-376
117224,117225,34.9950706,128.7176974,-101,29307,-101
117225,117226,34.99056664,128.7176974,-101,29307,-202
117226,117227,34.99056664,128.7234612,-101,29307,-303
117227,117228,34.9950706,128.7234612,-101,29307,-404
117232,117233,34.99056664,128.7119336,-96,29309,-96
117233,117234,34.98606269,128.7119336,-96,29309,-192
117234,117235,34.98606269,128.7176974,-96,29309,-288
117235,117236,34.99056664,128.7176974,-96,29309,-384
117244,117245,34.98606269,128.7119336,-96,29312,-96
117245,117246,34.98155873,128.7119336,-96,29312,-192
117246,117247,34.98155873,128.7176974,-96,29312,-288
117247,117248,34.98606269,128.7176974,-96,29312,-384
117384,117385,34.98155873,128.7176974,-101,29347,-101
117385,117386,34.97705478,128.7176974,-101,29347,-202
117386,117387,34.97705478,128.7234612,-101,29347,-303
117387,117388,34.98155873,128.7234612,-101,29347,-404
117388,117389,34.98155873,128.7234612,-103,29348,-103
117389,117390,34.97705478,128.7234612,-103,29348,-206
117390,117391,34.97705478,128.729225,-103,29348,-309
117391,117392,34.98155873,128.729225,-103,29348,-412
117396,117397,34.98155873,128.729225,-102,29350,-102
117397,117398,34.97705478,128.729225,-102,29350,-204
117398,117399,34.97705478,128.7349888,-102,29350,-306
117399,117400,34.98155873,128.7349888,-102,29350,-408
117404,117405,34.98155873,128.7349888,-101,29352,-101
117405,117406,34.97705478,128.7349888,-101,29352,-202
117406,117407,34.97705478,128.7407526,-101,29352,-303
117407,117408,34.98155873,128.7407526,-101,29352,-404
117416,117417,34.98155873,128.7407526,-105,29355,-105
117417,117418,34.97705478,128.7407526,-105,29355,-210
117418,117419,34.97705478,128.7465164,-105,29355,-315
117419,117420,34.98155873,128.7465164,-105,29355,-420
117428,117429,34.98155873,128.7465164,-96,29358,-96
117429,117430,34.97705478,128.7465164,-96,29358,-192
117430,117431,34.97705478,128.7522802,-96,29358,-288
117431,117432,34.98155873,128.7522802,-96,29358,-384
117440,117441,34.97705478,128.7465164,-98,29361,-98
117441,117442,34.97255082,128.7465164,-98,29361,-196
117442,117443,34.97255082,128.7522802,-98,29361,-294
117443,117444,34.97705478,128.7522802,-98,29361,-392
117572,117573,34.88697567,128.4756174,-71,29394,-71
117573,117574,34.88247171,128.4756174,-71,29394,-142
117574,117575,34.88247171,128.4813813,-71,29394,-213
117575,117576,34.88697567,128.4813813,-71,29394,-284
118100,118101,34.98606269,128.7465164,-98,29526,-98
118101,118102,34.98155873,128.7465164,-98,29526,-196
118102,118103,34.98155873,128.7522802,-98,29526,-294
118103,118104,34.98606269,128.7522802,-98,29526,-392
118144,118145,34.99056664,128.7465164,-101,29537,-101
118145,118146,34.98606269,128.7465164,-101,29537,-202
118146,118147,34.98606269,128.7522802,-101,29537,-303
118147,118148,34.99056664,128.7522802,-101,29537,-404
118148,118149,34.9950706,128.7465164,-95,29538,-95
118149,118150,34.99056664,128.7465164,-95,29538,-190
118150,118151,34.99056664,128.7522802,-95,29538,-285
118151,118152,34.9950706,128.7522802,-95,29538,-380
118160,118161,34.99957455,128.7465164,-94,29541,-94
118161,118162,34.9950706,128.7465164,-94,29541,-188
118162,118163,34.9950706,128.7522802,-94,29541,-282
118163,118164,34.99957455,128.7522802,-94,29541,-376
118164,118165,35.00407851,128.7465164,-87,29542,-87
118165,118166,34.99957455,128.7465164,-87,29542,-174
118166,118167,34.99957455,128.7522802,-87,29542,-261
118167,118168,35.00407851,128.7522802,-87,29542,-348
118172,118173,35.00858247,128.7465164,-100,29544,-100
118173,118174,35.00407851,128.7465164,-100,29544,-200
118174,118175,35.00407851,128.7522802,-100,29544,-300
118175,118176,35.00858247,128.7522802,-100,29544,-400
118176,118177,35.01308642,128.7465164,-100,29545,-100
118177,118178,35.00858247,128.7465164,-100,29545,-200
118178,118179,35.00858247,128.7522802,-100,29545,-300
118179,118180,35.01308642,128.7522802,-100,29545,-400
118284,118285,35.03110224,128.7465164,-98,29572,-98
118285,118286,35.02659829,128.7465164,-98,29572,-196
118286,118287,35.02659829,128.7522802,-98,29572,-294
118287,118288,35.03110224,128.7522802,-98,29572,-392
118288,118289,35.0356062,128.7407526,-95,29573,-95
118289,118290,35.03110224,128.7407526,-95,29573,-190
118290,118291,35.03110224,128.7465164,-95,29573,-285
118291,118292,35.0356062,128.7465164,-95,29573,-380
118312,118313,35.05812598,128.7407526,-90,29579,-90
118313,118314,35.05362202,128.7407526,-90,29579,-180
118314,118315,35.05362202,128.7465164,-90,29579,-270
118315,118316,35.05812598,128.7465164,-90,29579,-360
118316,118317,35.05812598,128.7349888,-92,29580,-92
118317,118318,35.05362202,128.7349888,-92,29580,-184
118318,118319,35.05362202,128.7407526,-92,29580,-276
118319,118320,35.05812598,128.7407526,-92,29580,-368
118324,118325,35.06262993,128.7349888,-101,29582,-101
118325,118326,35.05812598,128.7349888,-101,29582,-202
118326,118327,35.05812598,128.7407526,-101,29582,-303
118327,118328,35.06262993,128.7407526,-101,29582,-404
118332,118333,35.06713389,128.7349888,-101,29584,-101
118333,118334,35.06262993,128.7349888,-101,29584,-202
118334,118335,35.06262993,128.7407526,-101,29584,-303
118335,118336,35.06713389,128.7407526,-101,29584,-404
118340,118341,35.07163784,128.7349888,-86,29586,-86
118341,118342,35.06713389,128.7349888,-86,29586,-172
118342,118343,35.06713389,128.7407526,-86,29586,-258
118343,118344,35.07163784,128.7407526,-86,29586,-344
121360,121361,35.00858247,128.7061698,-81,30341,-81
121361,121362,35.00407851,128.7061698,-81,30341,-162
121362,121363,35.00407851,128.7119336,-81,30341,-243
121363,121364,35.00858247,128.7119336,-81,30341,-324
121436,121437,34.751857,128.7465164,-85,30360,-85
121439,121440,34.751857,128.7522802,-85,30360,-340
121448,121449,34.75636096,128.7465164,-88,30363,-88
121449,121450,34.751857,128.7465164,-88,30363,-176
121450,121451,34.751857,128.7522802,-88,30363,-264
121451,121452,34.75636096,128.7522802,-88,30363,-352
121452,121453,34.75636096,128.7522802,-85,30364,-85
121453,121454,34.751857,128.7522802,-85,30364,-170
121460,121461,34.76086491,128.7522802,-90,30366,-90
121461,121462,34.75636096,128.7522802,-90,30366,-180
121836,121837,34.99957455,128.7119336,-90,30460,-90
121837,121838,34.9950706,128.7119336,-90,30460,-180
121838,121839,34.9950706,128.7176974,-90,30460,-270
121839,121840,34.99957455,128.7176974,-90,30460,-360
121848,121849,34.9950706,128.7119336,-92,30463,-92
121849,121850,34.99056664,128.7119336,-92,30463,-184
121850,121851,34.99056664,128.7176974,-92,30463,-276
121851,121852,34.9950706,128.7176974,-92,30463,-368
121852,121853,34.9950706,128.7234612,-103,30464,-103
121853,121854,34.99056664,128.7234612,-103,30464,-206
121854,121855,34.99056664,128.729225,-103,30464,-309
121855,121856,34.9950706,128.729225,-103,30464,-412
121860,121861,34.99056664,128.7234612,-96,30466,-96
121861,121862,34.98606269,128.7234612,-96,30466,-192
121862,121863,34.98606269,128.729225,-96,30466,-288
121863,121864,34.99056664,128.729225,-96,30466,-384
121884,121885,34.99056664,128.729225,-99,30472,-99
121885,121886,34.98606269,128.729225,-99,30472,-198
121886,121887,34.98606269,128.7349888,-99,30472,-297
121887,121888,34.99056664,128.7349888,-99,30472,-396
121900,121901,34.98606269,128.7349888,-101,30476,-101
121901,121902,34.98155873,128.7349888,-101,30476,-202
121902,121903,34.98155873,128.7407526,-101,30476,-303
121903,121904,34.98606269,128.7407526,-101,30476,-404
122352,122353,34.98606269,128.7407526,-100,30589,-100
122353,122354,34.98155873,128.7407526,-100,30589,-200
122354,122355,34.98155873,128.7465164,-100,30589,-300
122355,122356,34.98606269,128.7465164,-100,30589,-400
122412,122413,34.98606269,128.729225,-100,30604,-100
122413,122414,34.98155873,128.729225,-100,30604,-200
122414,122415,34.98155873,128.7349888,-100,30604,-300
122415,122416,34.98606269,128.7349888,-100,30604,-400
122416,122417,34.98606269,128.7234612,-99,30605,-99
122417,122418,34.98155873,128.7234612,-99,30605,-198
122418,122419,34.98155873,128.729225,-99,30605,-297
122419,122420,34.98606269,128.729225,-99,30605,-396
122428,122429,34.98606269,128.7176974,-103,30608,-103
122429,122430,34.98155873,128.7176974,-103,30608,-206
122430,122431,34.98155873,128.7234612,-103,30608,-309
122431,122432,34.98606269,128.7234612,-103,30608,-412
122440,122441,34.99056664,128.7061698,-99,30611,-99
122441,122442,34.98606269,128.7061698,-99,30611,-198
122442,122443,34.98606269,128.7119336,-99,30611,-297
122443,122444,34.99056664,128.7119336,-99,30611,-396
122496,122497,35.01759038,128.5159641,-78,30625,-78
122497,122498,35.01308642,128.5159641,-78,30625,-156
122498,122499,35.01308642,128.5217279,-78,30625,-234
122499,122500,35.01759038,128.5217279,-78,30625,-312
122536,122537,35.01308642,128.5217279,-76,30635,-76
122537,122538,35.00858247,128.5217279,-76,30635,-152
122538,122539,35.00858247,128.5274917,-76,30635,-228
122539,122540,35.01308642,128.5274917,-76,30635,-304
122624,122625,34.96804687,128.4871451,-73,30657,-73
122625,122626,34.96354291,128.4871451,-73,30657,-146
122626,122627,34.96354291,128.4929089,-73,30657,-219
122627,122628,34.96804687,128.4929089,-73,30657,-292
122640,122641,34.954535,128.4813813,-86,30661,-86
122641,122642,34.95003104,128.4813813,-86,30661,-172
122642,122643,34.95003104,128.4871451,-86,30661,-258
122643,122644,34.954535,128.4871451,-86,30661,-344
122648,122649,34.954535,128.4756174,-89,30663,-89
122649,122650,34.95003104,128.4756174,-89,30663,-178
122650,122651,34.95003104,128.4813813,-89,30663,-267
122651,122652,34.954535,128.4813813,-89,30663,-356
123456,123457,34.85544798,128.4525622,-79,30865,-79
123457,123458,34.85094402,128.4525622,-79,30865,-158
123458,123459,34.85094402,128.458326,-79,30865,-237
123459,123460,34.85544798,128.458326,-79,30865,-316
123464,123465,34.85995193,128.4525622,-78,30867,-78
123465,123466,34.85544798,128.4525622,-78,30867,-156
123466,123467,34.85544798,128.458326,-78,30867,-234
123467,123468,34.85995193,128.458326,-78,30867,-312
123484,123485,34.87796776,128.4525622,-84,30872,-84
123485,123486,34.8734638,128.4525622,-84,30872,-168
123486,123487,34.8734638,128.458326,-84,30872,-252
123487,123488,34.87796776,128.458326,-84,30872,-336
123488,123489,34.87796776,128.458326,-89,30873,-89
123489,123490,34.8734638,128.458326,-89,30873,-178
123490,123491,34.8734638,128.4640898,-89,30873,-267
123491,123492,34.87796776,128.4640898,-89,30873,-356
123724,123725,34.98155873,128.4986727,-83,30932,-83
123725,123726,34.97705478,128.4986727,-83,30932,-166
123726,123727,34.97705478,128.5044365,-83,30932,-249
123727,123728,34.98155873,128.5044365,-83,30932,-332
123728,123729,34.98606269,128.5159641,-84,30933,-84
123729,123730,34.98155873,128.5159641,-84,30933,-168
123730,123731,34.98155873,128.5217279,-84,30933,-252
123731,123732,34.98606269,128.5217279,-84,30933,-336
123732,123733,34.98606269,128.5217279,-79,30934,-79
123733,123734,34.98155873,128.5217279,-79,30934,-158
123734,123735,34.98155873,128.5274917,-79,30934,-237
123735,123736,34.98606269,128.5274917,-79,30934,-316
123736,123737,34.98606269,128.5274917,-77,30935,-77
123737,123738,34.98155873,128.5274917,-77,30935,-154
123738,123739,34.98155873,128.5332555,-77,30935,-231
123739,123740,34.98606269,128.5332555,-77,30935,-308
123740,123741,34.98606269,128.5332555,-81,30936,-81
123741,123742,34.98155873,128.5332555,-81,30936,-162
123742,123743,34.98155873,128.5390193,-81,30936,-243
123743,123744,34.98606269,128.5390193,-81,30936,-324
123748,123749,34.98606269,128.5390193,-72,30938,-72
123749,123750,34.98155873,128.5390193,-72,30938,-144
123750,123751,34.98155873,128.5447831,-72,30938,-216
123751,123752,34.98606269,128.5447831,-72,30938,-288
123760,123761,34.98606269,128.5447831,-72,30941,-72
123761,123762,34.98155873,128.5447831,-72,30941,-144
123762,123763,34.98155873,128.550547,-72,30941,-216
123763,123764,34.98606269,128.550547,-72,30941,-288
123772,123773,34.98606269,128.550547,-73,30944,-73
123773,123774,34.98155873,128.550547,-73,30944,-146
123774,123775,34.98155873,128.5563108,-73,30944,-219
123775,123776,34.98606269,128.5563108,-73,30944,-292
123784,123785,34.98606269,128.5563108,-77,30947,-77
123785,123786,34.98155873,128.5563108,-77,30947,-154
123786,123787,34.98155873,128.5620746,-77,30947,-231
123787,123788,34.98606269,128.5620746,-77,30947,-308
123792,123793,34.98606269,128.5620746,-76,30949,-76
123793,123794,34.98155873,128.5620746,-76,30949,-152
123794,123795,34.98155873,128.5678384,-76,30949,-228
123795,123796,34.98606269,128.5678384,-76,30949,-304
123804,123805,34.98606269,128.5678384,-78,30952,-78
123805,123806,34.98155873,128.5678384,-78,30952,-156
123806,123807,34.98155873,128.5736022,-78,30952,-234
123807,123808,34.98606269,128.5736022,-78,30952,-312
123816,123817,34.98606269,128.5736022,-77,30955,-77
123817,123818,34.98155873,128.5736022,-77,30955,-154
123818,123819,34.98155873,128.579366,-77,30955,-231
123819,123820,34.98606269,128.579366,-77,30955,-308
123820,123821,34.98606269,128.5851298,-77,30956,-77
123821,123822,34.98155873,128.5851298,-77,30956,-154
123822,123823,34.98155873,128.5908936,-77,30956,-231
123823,123824,34.98606269,128.5908936,-77,30956,-308
123824,123825,34.98606269,128.5908936,-82,30957,-82
123825,123826,34.98155873,128.5908936,-82,30957,-164
123826,123827,34.98155873,128.5966574,-82,30957,-246
123827,123828,34.98606269,128.5966574,-82,30957,-328
123828,123829,34.98606269,128.5966574,-88,30958,-88
123829,123830,34.98155873,128.5966574,-88,30958,-176
123830,123831,34.98155873,128.6024212,-88,30958,-264
123831,123832,34.98606269,128.6024212,-88,30958,-352
123832,123833,34.99056664,128.5966574,-76,30959,-76
123833,123834,34.98606269,128.5966574,-76,30959,-152
123834,123835,34.98606269,128.6024212,-76,30959,-228
123835,123836,34.99056664,128.6024212,-76,30959,-304
123836,123837,34.99056664,128.6024212,-78,30960,-78
123837,123838,34.98606269,128.6024212,-78,30960,-156
123838,123839,34.98606269,128.608185,-78,30960,-234
123839,123840,34.99056664,128.608185,-78,30960,-312
123840,123841,34.9950706,128.6024212,-77,30961,-77
123841,123842,34.99056664,128.6024212,-77,30961,-154
123842,123843,34.99056664,128.608185,-77,30961,-231
123843,123844,34.9950706,128.608185,-77,30961,-308
123844,123845,34.99957455,128.6024212,-78,30962,-78
123845,123846,34.9950706,128.6024212,-78,30962,-156
123846,123847,34.9950706,128.608185,-78,30962,-234
123847,123848,34.99957455,128.608185,-78,30962,-312
123848,123849,34.99957455,128.608185,-79,30963,-79
123849,123850,34.9950706,128.608185,-79,30963,-158
123850,123851,34.9950706,128.6139488,-79,30963,-237
123851,123852,34.99957455,128.6139488,-79,30963,-316
123920,123921,35.02209433,128.6542955,-80,30981,-80
123921,123922,35.01759038,128.6542955,-80,30981,-160
123922,123923,35.01759038,128.6600593,-80,30981,-240
123923,123924,35.02209433,128.6600593,-80,30981,-320
123932,123933,35.01759038,128.6600593,-73,30984,-73
123933,123934,35.01308642,128.6600593,-73,30984,-146
123934,123935,35.01308642,128.6658231,-73,30984,-219
123935,123936,35.01759038,128.6658231,-73,30984,-292
123940,123941,35.00407851,128.6542955,-73,30986,-73
123941,123942,34.99957455,128.6542955,-73,30986,-146
123942,123943,34.99957455,128.6600593,-73,30986,-219
123943,123944,35.00407851,128.6600593,-73,30986,-292
123944,123945,35.00407851,128.6485317,-64,30987,-64
123945,123946,34.99957455,128.6485317,-64,30987,-128
123946,123947,34.99957455,128.6542955,-64,30987,-192
123947,123948,35.00407851,128.6542955,-64,30987,-256
123952,123953,35.00858247,128.6542955,-72,30989,-72
123953,123954,35.00407851,128.6542955,-72,30989,-144
123954,123955,35.00407851,128.6600593,-72,30989,-216
123955,123956,35.00858247,128.6600593,-72,30989,-288
123956,123957,35.01308642,128.6600593,-71,30990,-71
123957,123958,35.00858247,128.6600593,-71,30990,-142
123958,123959,35.00858247,128.6658231,-71,30990,-213
123959,123960,35.01308642,128.6658231,-71,30990,-284
124192,124193,34.81491238,128.3430499,-89,31049,-89
124193,124194,34.81040842,128.3430499,-89,31049,-178
124194,124195,34.81040842,128.3488137,-89,31049,-267
124195,124196,34.81491238,128.3488137,-89,31049,-356
124300,124301,34.76086491,128.429507,-81,31076,-81
124301,124302,34.75636096,128.429507,-81,31076,-162
124302,124303,34.75636096,128.4352708,-81,31076,-243
124303,124304,34.76086491,128.4352708,-81,31076,-324
124308,124309,34.76536887,128.429507,-81,31078,-81
124309,124310,34.76086491,128.429507,-81,31078,-162
124310,124311,34.76086491,128.4352708,-81,31078,-243
124311,124312,34.76536887,128.4352708,-81,31078,-324
124324,124325,34.76987282,128.4352708,-83,31082,-83
124325,124326,34.76536887,128.4352708,-83,31082,-166
124326,124327,34.76536887,128.4410346,-83,31082,-249
124327,124328,34.76987282,128.4410346,-83,31082,-332
124336,124337,34.78338469,128.4410346,-83,31085,-83
124337,124338,34.77888074,128.4410346,-83,31085,-166
124338,124339,34.77888074,128.4467984,-83,31085,-249
124339,124340,34.78338469,128.4467984,-83,31085,-332
124460,124461,34.99957455,128.6485317,-73,31116,-73
124461,124462,34.9950706,128.6485317,-73,31116,-146
124462,124463,34.9950706,128.6542955,-73,31116,-219
124463,124464,34.99957455,128.6542955,-73,31116,-292
124468,124469,34.9950706,128.6485317,-80,31118,-80
124469,124470,34.99056664,128.6485317,-80,31118,-160
124470,124471,34.99056664,128.6542955,-80,31118,-240
124471,124472,34.9950706,128.6542955,-80,31118,-320
124476,124477,34.99056664,128.6485317,-71,31120,-71
124477,124478,34.98606269,128.6485317,-71,31120,-142
124478,124479,34.98606269,128.6542955,-71,31120,-213
124479,124480,34.99056664,128.6542955,-71,31120,-284
124484,124485,34.98606269,128.6485317,-70,31122,-70
124485,124486,34.98155873,128.6485317,-70,31122,-140
124486,124487,34.98155873,128.6542955,-70,31122,-210
124487,124488,34.98606269,128.6542955,-70,31122,-280
124492,124493,34.98155873,128.6427679,-65,31124,-65
124493,124494,34.97705478,128.6427679,-65,31124,-130
124494,124495,34.97705478,128.6485317,-65,31124,-195
124495,124496,34.98155873,128.6485317,-65,31124,-260
124500,124501,34.97705478,128.6427679,-66,31126,-66
124501,124502,34.97255082,128.6427679,-66,31126,-132
124502,124503,34.97255082,128.6485317,-66,31126,-198
124503,124504,34.97705478,128.6485317,-66,31126,-264
124504,124505,34.97255082,128.6370041,-76,31127,-76
124505,124506,34.96804687,128.6370041,-76,31127,-152
124506,124507,34.96804687,128.6427679,-76,31127,-228
124507,124508,34.97255082,128.6427679,-76,31127,-304
124508,124509,34.97255082,128.6312403,-75,31128,-75
124509,124510,34.96804687,128.6312403,-75,31128,-150
124510,124511,34.96804687,128.6370041,-75,31128,-225
124511,124512,34.97255082,128.6370041,-75,31128,-300
124512,124513,34.97255082,128.6254765,-78,31129,-78
124513,124514,34.96804687,128.6254765,-78,31129,-156
124514,124515,34.96804687,128.6312403,-78,31129,-234
124515,124516,34.97255082,128.6312403,-78,31129,-312
124516,124517,34.97255082,128.6197126,-78,31130,-78
124517,124518,34.96804687,128.6197126,-78,31130,-156
124518,124519,34.96804687,128.6254765,-78,31130,-234
124519,124520,34.97255082,128.6254765,-78,31130,-312
